,date,source,title,url
652,"Apr 28, 2017",Investing.com,"CFTC: Speculators Less Bearish on Yen, Sterling; Gold Net Longs at 5-Month High","https://investing.com/news/forex-news/cftc:-speculators-less-bearish-on-yen,-sterling;-gold-net-longs-at-5-mon-478658"
653,"Apr 28, 2017",Investing.com,Forex - Dollar remains near 5-month lows vs. other majors,https://investing.com/news/forex-news/forex--dollar-remains-near-5month-lows-vs-other-majors-478541
654,"Apr 28, 2017",Investing.com,Forex - Dollar trims losses but remains weak after U.S. GDP data,https://investing.com/news/forex-news/forex---dollar-trims-losses-but-remains-weak-after-u.s.-gdp-data-478478
655,"Apr 28, 2017",Investing.com,"Forex - Dollar index slides lower, re-approaches 5-month trough","https://investing.com/news/forex-news/forex---dollar-index-slides-lower,-re-approaches-5-month-trough-478395"
656,"Apr 27, 2017",Investing.com,"Forex - Dollar bounces back after U.S. housing sector data, Draghi","https://investing.com/news/forex-news/forex---dollar-bounces-back-after-u.s.-housing-sector-data,-draghi-478099"
660,"Apr 26, 2017",Investing.com,Forex - Dollar remains broadly higher with U.S. tax reform in focus,https://investing.com/news/forex-news/forex---dollar-remains-broadly-higher-with-u.s.-tax-reform-in-focus-477625
661,"Apr 26, 2017",Investing.com,Forex - Dollar holds onto modest gains vs. other majors,https://investing.com/news/forex-news/forex---dollar-holds-onto-modest-gains-vs.-other-majors-477525
662,"Apr 26, 2017",Investing.com,Forex - Dollar edges higher with eyes on Trump tax announcement,https://investing.com/news/forex-news/forex---dollar-edges-higher-with-eyes-on-trump-tax-announcement-477450
663,"Apr 23, 2017",Investing.com,Forex - Weekly outlook: April 24 - April 28,https://investing.com/news/forex-news/forex---weekly-outlook:-april-24---april-28-476489
664,"Apr 21, 2017",Investing.com,CFTC Commitments of Traders - Gold Net Longs at 5-Month High,https://investing.com/news/forex-news/cftc-commitments-of-traders---gold-net-longs-at-5-month-high-476409
665,"Apr 21, 2017",Investing.com,Forex - Dollar holds onto modest gains after positive U.S. data,https://investing.com/news/forex-news/forex---dollar-holds-onto-modest-gains-after-positive-u.s.-data-476263
666,"Apr 21, 2017",Investing.com,Forex - Dollar index edges higher but gains capped,https://investing.com/news/forex-news/forex---dollar-index-edges-higher-but-gains-capped-476193
667,"Apr 21, 2017",Investing.com,Forex - Dollar holds steady vs. rivals as caution dominates,https://investing.com/news/forex-news/forex---dollar-holds-steady-vs.-rivals-as-caution-dominates-476148
671,"Apr 20, 2017",Investing.com,Forex - Dollar at fresh 3-week lows as geopolitical concerns persist,https://investing.com/news/forex-news/forex---dollar-at-fresh-3-week-lows-as-geopolitical-concerns-persist-475705
672,"Apr 19, 2017",Investing.com,Forex - Dollar index remains higher but gains capped,https://investing.com/news/forex-news/forex---dollar-index-remains-higher-but-gains-capped-475423
673,"Apr 19, 2017",Investing.com,Forex - Dollar index remains moderately higher in quiet trade,https://investing.com/news/forex-news/forex---dollar-index-remains-moderately-higher-in-quiet-trade-475353
674,"Apr 19, 2017",Investing.com,Forex - Dollar holds onto gains vs. other majors,https://investing.com/news/forex-news/forex---dollar-holds-onto-gains-vs.-other-majors-475288
675,"Apr 14, 2017",Investing.com,"CFTC: Speculators More Bearish on Sterling, Euro; Gold Net Longs at 5-Month High","https://investing.com/news/forex-news/cftc:-speculators-more-bearish-on-sterling,-euro;-gold-net-longs-at-5-month-high-474459"
676,"Apr 13, 2017",Investing.com,Forex - Dollar pushes higher vs. rivals on strong UoM report,https://investing.com/news/forex-news/forex---dollar-pushes-higher-vs.-rivals-on-strong-uom-report-474211
677,"Apr 13, 2017",Investing.com,Forex - Dollar extends gains on upbeat jobless claims report,https://investing.com/news/forex-news/forex---dollar-extends-gains-on-upbeat-jobless-claims-report-474163
678,"Apr 13, 2017",Investing.com,"Forex - Dollar index edges higher, U.S. data ahead","https://investing.com/news/forex-news/forex---dollar-index-edges-higher,-u.s.-data-ahead-474085"
682,"Apr 12, 2017",Investing.com,Forex - Dollar little changed vs. rivals in cautious trade,https://investing.com/news/forex-news/forex---dollar-little-changed-vs.-rivals-in-cautious-trade-473670
683,"Apr 07, 2017",Investing.com,"CFTC: Speculators More Bullish on Gold, Crude Oil; Less Bullish on S&P 500","https://investing.com/news/forex-news/cftc:-speculators-more-bullish-on-gold,-crude-oil;-less-bullish-on-s-p-500-472680"
684,"Apr 07, 2017",Investing.com,Forex - Dollar moves higher as markets digest NFP report,https://investing.com/news/forex-news/forex---dollar-moves-higher-as-markets-digest-nfp-report-472532
685,"Apr 07, 2017",Investing.com,Forex - Dollar little changed after mixed U.S. employment data,https://investing.com/news/forex-news/forex---dollar-little-changed-after-mixed-u.s.-employment-data-472480
686,"Apr 07, 2017",Investing.com,Forex - Dollar edges higher as markets eye U.S. jobs report,https://investing.com/news/forex-news/forex---dollar-edges-higher-as-markets-eye-u.s.-jobs-report-472411
687,"Apr 06, 2017",Investing.com,"Forex - Dollar index trims gains, holds steady in subdued trade","https://investing.com/news/forex-news/forex---dollar-index-trims-gains,-holds-steady-in-subdued-trade-472135"
688,"Apr 06, 2017",Investing.com,Forex - Dollar edges higher after upbeat jobless claims,https://investing.com/news/forex-news/forex---dollar-edges-higher-after-upbeat-jobless-claims-472057
689,"Apr 06, 2017",Investing.com,Forex - Dollar little changed vs. other majors,https://investing.com/news/forex-news/forex---dollar-little-changed-vs.-other-majors-471977
693,"Mar 31, 2017",Investing.com,Forex - Dollar moves lower after U.S. personal spending disappoints,https://investing.com/news/forex-news/forex---dollar-moves-lower-after-u.s.-personal-spending-disappoints-470279
694,"Mar 31, 2017",Investing.com,Forex - Dollar holds steady with string of U.S. data in focus,https://investing.com/news/forex-news/forex---dollar-holds-steady-with-string-of-u.s.-data-in-focus-470217
695,"Mar 30, 2017",Investing.com,Forex - Dollar index trims gains but remains supported,https://investing.com/news/forex-news/forex---dollar-index-trims-gains-but-remains-supported-469976
696,"Mar 30, 2017",Investing.com,Forex - Dollar index holds onto gains after upbeat U.S. data,https://investing.com/news/forex-news/forex---dollar-index-holds-onto-gains-after-upbeat-u.s.-data-469929
697,"Mar 30, 2017",Investing.com,"Forex - Dollar remains broadly higher, U.S. GDP report on tap","https://investing.com/news/forex-news/forex---dollar-remains-broadly-higher,-u.s.-gdp-report-on-tap-469872"
698,"Mar 29, 2017",Investing.com,Forex - Dollar remains broadly higher after upbeat U.S. data,https://investing.com/news/forex-news/forex---dollar-remains-broadly-higher-after-upbeat-u.s.-data-469665
699,"Mar 29, 2017",Investing.com,"Forex - Dollar pushes higher vs. rivals, U.S. data ahead","https://investing.com/news/forex-news/forex---dollar-pushes-higher-vs.-rivals,-u.s.-data-ahead-469619"
700,"Mar 29, 2017",Investing.com,Forex - Dollar holds onto modest gains with Brexit process in focus,https://investing.com/news/forex-news/forex---dollar-holds-onto-modest-gains-with-brexit-process-in-focus-469570
704,"Mar 24, 2017",Investing.com,Forex - Dollar index little changed after tepid U.S. data,https://investing.com/news/forex-news/forex---dollar-index-little-changed-after-tepid-u.s.-data-468621
705,"Mar 24, 2017",Investing.com,Forex - Dollar index turns lower amid U.S. political woes,https://investing.com/news/forex-news/forex---dollar-index-turns-lower-amid-u.s.-political-woes-468589
706,"Mar 23, 2017",Investing.com,"Forex - Dollar holds onto modest gains, U.S. healthcare bill on tap","https://investing.com/news/forex-news/forex---dollar-holds-onto-modest-gains,-u.s.-healthcare-bill-on-tap-468357"
707,"Mar 23, 2017",Investing.com,Forex - Dollar trims gains after U.S. jobless claims disappoint,https://investing.com/news/forex-news/forex---dollar-trims-gains-after-u.s.-jobless-claims-disappoint-468295
708,"Mar 23, 2017",Investing.com,Forex - Dollar edges higher as focus turns to U.S. politics,https://investing.com/news/forex-news/forex---dollar-edges-higher-as-focus-turns-to-u.s.-politics-468256
709,"Mar 22, 2017",Investing.com,"Forex - Dollar index turns lower, focus on London attack","https://investing.com/news/forex-news/forex---dollar-index-turns-lower,-focus-on-london-attack-468044"
710,"Mar 22, 2017",Investing.com,Forex - Dollar holds onto modest gains ahead of U.S. data,https://investing.com/news/forex-news/forex---dollar-holds-onto-modest-gains-ahead-of-u.s.-data-467984
711,"Mar 22, 2017",Investing.com,Forex - Dollar bounces off 6-week trough but remains under pressure,https://investing.com/news/forex-news/forex---dollar-bounces-off-6-week-trough-but-remains-under-pressure-467953
715,"Mar 17, 2017",Investing.com,Forex - Dollar turns slightly higher with U.S. data ahead,https://investing.com/news/forex-news/forex---dollar-turns-slightly-higher-with-u.s.-data-ahead-466972
716,"Mar 17, 2017",Investing.com,"Forex - Dollar hovers at 5-week lows, U.S. data on tap","https://investing.com/news/forex-news/forex---dollar-hovers-at-5-week-lows,-u.s.-data-on-tap-466937"
717,"Mar 16, 2017",Investing.com,Forex - Dollar index edges back down to 1-month lows,https://investing.com/news/forex-news/forex---dollar-index-edges-back-down-to-1-month-lows-466725
718,"Mar 16, 2017",Investing.com,Forex - Dollar little changed vs. rivals after mostly positive U.S. data,https://investing.com/news/forex-news/forex---dollar-little-changed-vs.-rivals-after-mostly-positive-u.s.-data-466653
719,"Mar 16, 2017",Investing.com,"Forex - Dollar edges higher, markets digest central bank moves","https://investing.com/news/forex-news/forex---dollar-edges-higher,-markets-digest-central-bank-moves-466599"
720,"Mar 16, 2017",Investing.com,"Forex - Dollar near 1-month lows after Fed, Dutch election lifts euro","https://investing.com/news/forex-news/forex---dollar-near-1-month-lows-after-fed,-dutch-election-lifts-euro-466573"
721,"Mar 16, 2017",Investing.com,SNB leaves interest rate on hold at -0.75%,https://investing.com/news/economic-indicators/snb-leaves-interest-rate-on-hold-at--0.75-466570
722,"Mar 15, 2017",Investing.com,Forex - Dollar still lower vs. rivals amid Fed jitters,https://investing.com/news/forex-news/forex---dollar-still-lower-vs.-rivals-amid-fed-jitters-466389
726,"Mar 10, 2017",Investing.com,"CFTC: Speculators More Bearish on Euro, Sterling, Japanese Yen; More Bullish on S&P 500","https://investing.com/news/forex-news/cftc:-speculators-more-bearish-on-euro,-sterling,-japanese-yen;-more-bullish-on-s-p-500-465398"
727,"Mar 10, 2017",Investing.com,Forex - Dollar still lower vs. rivals but downside seen limited,https://investing.com/news/forex-news/forex---dollar-still-lower-vs.-rivals-but-downside-seen-limited-465310
728,"Mar 10, 2017",Investing.com,Forex - Dollar pushes slightly lower despite U.S. jobs data,https://investing.com/news/forex-news/forex---dollar-pushes-slightly-lower-despite-u.s.-jobs-data-465271
729,"Mar 10, 2017",Investing.com,Forex - Dollar index slips lower ahead of NFP report,https://investing.com/news/forex-news/forex---dollar-index-slips-lower-ahead-of-nfp-report-465213
730,"Mar 09, 2017",Investing.com,"Forex - Dollar slips lower, focus turns to NFP report","https://investing.com/news/forex-news/forex---dollar-slips-lower,-focus-turns-to-nfp-report-464985"
731,"Mar 09, 2017",Investing.com,Forex - Dollar holds steady after U.S. jobless claims disappoint,https://investing.com/news/forex-news/forex---dollar-holds-steady-after-u.s.-jobless-claims-disappoint-464939
732,"Mar 09, 2017",Investing.com,"Forex - Dollar little changed, near 2-month peak vs. rivals","https://investing.com/news/forex-news/forex---dollar-little-changed,-near-2-month-peak-vs.-rivals-464879"
733,"Mar 08, 2017",Investing.com,Forex - Dollar hits day’s highs after strong ADP data,https://investing.com/news/forex-news/forex---dollar-hits-day’s-highs-after-strong-adp-data-464616
737,"Mar 03, 2017",Investing.com,"CFTC: Speculators More Bullish on Gold, S&P 500, AUD","https://investing.com/news/forex-news/cftc:-speculators-more-bullish-on-gold,-s-p-500,-aud-463761"
738,"Mar 03, 2017",Investing.com,Forex - Dollar pushes lower with Yellen speech in focus,https://investing.com/news/forex-news/forex---dollar-pushes-lower-with-yellen-speech-in-focus-463660
739,"Mar 03, 2017",Investing.com,Forex - Dollar slips lower as profit-taking continues,https://investing.com/news/forex-news/forex---dollar-slips-lower-as-profit-taking-continues-463620
740,"Mar 03, 2017",Investing.com,"Forex - Dollar little changed, near 7-week highs","https://investing.com/news/forex-news/forex---dollar-little-changed,-near-7-week-highs-463579"
741,"Mar 02, 2017",Investing.com,Forex - Dollar remains broadly higher vs. other majors,https://investing.com/news/forex-news/forex---dollar-remains-broadly-higher-vs.-other-majors-463389
742,"Mar 02, 2017",Investing.com,Forex - Dollar hits fresh 7-week highs after U.S. jobless claims,https://investing.com/news/forex-news/forex---dollar-hits-fresh-7-week-highs-after-u.s.-jobless-claims-463337
743,"Mar 02, 2017",Investing.com,Forex - Dollar remains broadly higher on rate hike talk,https://investing.com/news/forex-news/forex---dollar-remains-broadly-higher-on-rate-hike-talk-463277
744,"Mar 01, 2017",Investing.com,Forex - Dollar index trims gains but remains supported,https://investing.com/news/forex-news/forex---dollar-index-trims-gains-but-remains-supported-463032
748,"Feb 24, 2017",Investing.com,CFTC: Speculators More Bearish on Euro; Crude Oil Net Longs at All-time High,https://investing.com/news/forex-news/cftc:-speculators-more-bearish-on-euro;-crude-oil-net-longs-at-all-time-high-462101
749,"Feb 24, 2017",Investing.com,Forex - Dollar index pares losses after U.S. data,https://investing.com/news/forex-news/forex---dollar-index-pares-losses-after-u.s.-data-462021
750,"Feb 24, 2017",Investing.com,Forex - Dollar hits one-week lows vs. other majors,https://investing.com/news/forex-news/forex---dollar-hits-one-week-lows-vs.-other-majors-461990
751,"Feb 24, 2017",Investing.com,"Forex - Dollar index edges lower, U.S. data ahead","https://investing.com/news/forex-news/forex---dollar-index-edges-lower,-u.s.-data-ahead-461958"
752,"Feb 23, 2017",Investing.com,Forex - Dollar turns lower after downbeat U.S. jobless claims ,https://investing.com/news/forex-news/forex---dollar-turns-lower-after-downbeat-u.s.-jobless-claims-data-461719
